Date,spectral_radius,stable
2026-01-26,0.9631874029913128,True
2026-01-27,0.9690972469373467,True
2026-01-28,0.9630266802999891,True
2026-01-29,0.9691910505589444,True
2026-01-30,0.9802024620960476,True
2026-02-02,0.9807590501682092,True
2026-02-03,0.992427114274963,True
2026-02-04,0.9996815570303417,True
2026-02-05,0.9978062718307987,True
2026-02-06,0.9983207129950671,True
2026-02-09,0.9960156658275973,True
2026-02-10,0.9929461457526795,True
2026-02-11,0.9893744382511811,True
2026-02-12,0.9873457425000474,True
2026-02-13,0.9850742122352659,True
2026-02-23,0.9840123072368288,True
2026-02-24,0.9855182465842058,True
2026-02-25,0.9836550317634423,True
2026-02-26,0.9829470532283203,True
2026-02-27,0.9821225600772102,True
2026-03-02,0.9814411198803448,True
2026-03-03,0.9835312801758943,True
2026-03-04,0.9835300512318155,True
2026-03-05,0.9831966140789604,True
2026-03-06,0.982671394878194,True
2026-03-09,0.9832076247195756,True
2026-03-10,0.986510313746073,True
2026-03-11,0.9856752983295117,True
2026-03-12,0.9848832669251008,True
2026-03-13,0.9845807251230487,True
2026-03-16,0.9842376226342842,True
2026-03-17,0.9840346763074268,True
2026-03-18,0.9837494775518888,True
2026-03-19,0.983669636645053,True
2026-03-20,0.9839239913241915,True
2026-03-23,0.9839948967697127,True
2026-03-24,0.9850260538369634,True
2026-03-25,0.9851920503342018,True
2026-03-26,0.9851304962068702,True
2026-03-27,0.9850014541780002,True
2026-03-30,0.9845025948420005,True
2026-03-31,0.9841986791581531,True
2026-04-01,0.983801778317219,True
2026-04-02,0.983617795137862,True
2026-04-03,0.9836159306441223,True
2026-04-06,0.9833978316258902,True
2026-04-07,0.9832320308598288,True
2026-04-08,0.9830972628393531,True
2026-04-09,0.9831465436353054,True
2026-04-10,0.9831929160714307,True
2026-04-13,0.9830771674685791,True
2026-04-14,0.9829770876856109,True
2026-04-15,0.9829774250171031,True
2026-04-16,0.982900353979759,True
2026-04-17,0.9829288815666042,True
2026-04-20,0.9829426662135956,True
2026-04-21,0.982965460904457,True
2026-04-22,0.9830423386897215,True
2026-04-23,0.983099960389574,True
2026-04-24,0.9832332157136422,True
2026-04-28,0.9831944451553367,True
2026-04-29,0.9832354545298327,True
2026-05-04,0.9831592015944483,True
2026-05-05,0.9831909107911384,True
2026-05-06,0.9832351138625104,True
2026-05-07,0.9833218761724397,True
2026-05-08,0.983272526358295,True
2026-05-11,0.9834379924434172,True
2026-05-12,0.9833191132054173,True
2026-05-13,0.9834192641251376,True
2026-05-14,0.9834594230848465,True
2026-05-15,0.9835803224133964,True
2026-05-18,0.9834931608549567,True
2026-05-19,0.9835028815982089,True
2026-05-20,0.9835496926320512,True
2026-05-21,0.9836060284693423,True
2026-05-22,0.9836723685155178,True
2026-05-25,0.9835541430811728,True
2026-05-26,0.9837138897292389,True
2026-05-27,0.9837624734154171,True
2026-05-28,0.9836671645128392,True
2026-05-29,0.9834301143817771,True
2026-06-01,0.983506222016734,True
2026-06-02,0.9833950444693842,True
2026-06-03,0.9831916825711434,True
2026-06-04,0.9832613262969625,True
2026-06-05,0.9831662277800169,True
2026-06-08,0.9832733112039053,True
2026-06-09,0.984383243302846,True
2026-06-10,0.9836679676905705,True
2026-06-11,0.9837783948310999,True
2026-06-12,0.983182251357859,True
2026-06-15,0.9854160321120815,True
2026-06-16,0.9861263688653779,True
2026-06-17,0.984441853130467,True
2026-06-18,0.9833872824080654,True
2026-06-19,0.9827996710325556,True
2026-06-22,0.9824838091449639,True
2026-06-23,0.9819443497227309,True
2026-06-24,0.9816043009972805,True
2026-06-25,0.9814479784119968,True
2026-06-26,0.9813591076821195,True
2026-06-29,0.9808788674515883,True
2026-06-30,0.9806670474235384,True
2026-07-01,0.9806761553599651,True
2026-07-02,0.9804845836932417,True
2026-07-03,0.980503322880121,True
2026-07-06,0.980605272057483,True
2026-07-07,0.9803997740919257,True
2026-07-08,0.9802574101756376,True
2026-07-09,0.9802466404500463,True
2026-07-10,0.980137804722694,True
2026-07-13,0.980100393991852,True
2026-07-14,0.9800858993415287,True
2026-07-15,0.9800495592247971,True
2026-07-16,0.9799987316672598,True
2026-07-17,0.9799625013062466,True
2026-07-20,0.9799463148244417,True
2026-07-21,0.9799114630494902,True
2026-07-22,0.9798832694545818,True
2026-07-23,0.9798432723009309,True
2026-07-24,0.9798707268358294,True
2026-07-27,0.9797944546915274,True
2026-07-28,0.9799229715227638,True
2026-07-29,0.9794620632582978,True
2026-07-30,0.9791044183987665,True
2026-07-31,0.9789758209786756,True
